id,observed_on,image_url,latitude,longitude,valid_url,picture_info,color_max_x,color_min_x,color_max_y,color_min_y
23069907,2019-04-25,https://static.inaturalist.org/photos/35764847/medium.jpeg,40.87173868,-73.91832863,TRUE,,49,41,201,196
23002448,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35659738/medium.jpg,47.66674507,-117.4031452,TRUE,,49,42,248,241
23058722,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35747572/medium.jpg,25.83212684,-80.18484482,TRUE,,52,46,123,117
23236789,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/36006547/medium.jpeg,47.69916534,-122.3713303,TRUE,,55,46,230,223
22967719,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35601758/medium.jpg,28.43721575,-81.47043083,TRUE,,54,47,162,157
23192290,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35941446/medium.jpg,42.36887338,-71.26096921,TRUE,,52,48,184,178
23002433,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35659713/medium.jpg,47.66700432,-117.4026639,TRUE,,60,49,154,141
23216972,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35975725/medium.jpg,38.85755876,-77.43967317,TRUE,,58,49,233,225
23051546,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35737128/medium.jpeg,40.3508277,-75.83349017,TRUE,,74,54,186,168
23218665,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35978646/medium.jpg,42.37344667,-71.1176,TRUE,,66,55,104,97
23222358,2019-04-26,https://static.inaturalist.org/photos/35983708/medium.jpg,38.63698621,-90.30849016,TRUE,,62,55,196,189
23215959,2019-04-26,https://static.inaturalist.org/photos/35974109/medium.jpg,40.76757185,-73.97668763,TRUE,,69,57,117,112
22950750,2019-04-20,https://inaturalist-open-data.s3.amazonaws.com/photos/35575827/medium.jpg,41.59408289,-84.43356809,TRUE,,64,59,137,132
23158052,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35893232/medium.jpeg,42.3076501,-71.0915604,TRUE,,62,59,137,134
23085462,2019-04-25,https://static.inaturalist.org/photos/35789674/medium.jpeg,42.41060779,-71.1671621,TRUE,,65,61,159,152
23225767,2019-04-26,https://static.inaturalist.org/photos/35989124/medium.jpeg,35.9050982,-78.8496871,TRUE,,75,62,159,146
23238068,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/36008446/medium.jpg,42.1120555,-88.27043,TRUE,,75,62,149,139
23057752,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35746114/medium.jpg,39.94685688,-75.15232867,TRUE,,77,63,145,129
23236613,2019-04-26,https://static.inaturalist.org/photos/36006281/medium.jpg,40.78236555,-73.97387884,TRUE,,98,63,169,148
23237319,2019-04-26,https://static.inaturalist.org/photos/36007305/medium.jpg,40.72785489,-73.97745281,TRUE,,78,63,154,141
23124467,2019-04-26,https://static.inaturalist.org/photos/35846914/medium.jpg,30.33717372,-93.23161117,TRUE,,77,65,209,197
23172668,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35913504/medium.jpg,33.50498985,-79.06448783,TRUE,,72,65,153,144
23125489,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35848299/medium.jpg,38.8870066,-77.12665577,TRUE,,72,66,201,196
23131783,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35856511/medium.jpeg,42.37344722,-71.1176,TRUE,,72,66,109,99
23137798,2019-04-26,https://static.inaturalist.org/photos/35865126/medium.jpg,30.42271778,-84.2509792,TRUE,,70,66,218,214
23076565,2019-04-25,https://static.inaturalist.org/photos/35774798/medium.jpg,39.87464167,-74.82856667,TRUE,,77,67,112,98
22991900,2019-04-17,https://inaturalist-open-data.s3.amazonaws.com/photos/35643660/medium.jpg,25.71956167,-80.27508667,TRUE,,74,68,198,192
23130707,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35855276/medium.jpg,40.76553988,-73.97400607,TRUE,,72,68,199,194
23070556,2019-04-25,https://static.inaturalist.org/photos/35765671/medium.jpg,40.29524714,-74.72938889,TRUE,,77,69,97,92
23169428,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35908669/medium.jpg,42.325788,-71.42062216,TRUE,,78,69,179,171
23002582,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35659975/medium.jpg,47.66731667,-117.40245,TRUE,,78,70,226,218
23008595,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35669112/medium.jpg,33.466025,-86.79368667,TRUE,,80,70,209,200
23136037,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35862540/medium.jpg,51.13724367,-114.0866798,TRUE,,77,70,220,215
23136848,2019-04-26,https://static.inaturalist.org/photos/35863806/medium.jpg,29.59147378,-95.12909214,TRUE,,75,71,123,119
23086408,2019-04-25,https://static.inaturalist.org/photos/35791039/medium.jpeg,47.68878976,-122.4031411,TRUE,,79,72,212,205
23128210,2019-04-26,https://static.inaturalist.org/photos/35852153/medium.jpg,30.42307498,-84.25600899,TRUE,,79,72,184,179
23182870,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35927867/medium.jpeg,37.04559394,-76.48572012,TRUE,,77,72,238,233
23129134,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35853298/medium.jpg,42.35448987,-71.07148368,TRUE,,79,74,156,151
23192508,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35941816/medium.jpg,42.36853138,-71.26069341,TRUE,,83,74,169,162
23213519,2019-04-26,https://static.inaturalist.org/photos/35970675/medium.jpg,40.76711453,-73.97489434,TRUE,,84,75,186,177
23237906,2019-04-26,https://static.inaturalist.org/photos/36008236/medium.jpg,30.43233959,-84.35885595,TRUE,,82,75,217,210
23086854,2019-04-09,https://inaturalist-open-data.s3.amazonaws.com/photos/35790758/medium.jpeg,39.32445278,-82.10299722,TRUE,,95,77,210,200
23200111,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35940330/medium.jpg,29.76507467,-95.45240364,TRUE,,81,77,180,176
23230924,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35997146/medium.jpg,39.28862833,-76.58036667,TRUE,,84,77,214,204
23117829,2019-04-26,https://static.inaturalist.org/photos/35838374/medium.jpg,26.55358709,-81.88818556,TRUE,,85,78,142,138
22961859,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35592403/medium.jpg,29.8489867,-95.60869192,TRUE,,86,79,298,291
23018645,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35682973/medium.jpg,31.583605,-89.23968667,TRUE,,84,80,183,179
23118419,2019-04-26,https://static.inaturalist.org/photos/35839226/medium.jpg,35.41217,-80.56600333,TRUE,,86,80,236,230
22978651,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/37038509/medium.jpg,33.11596746,-91.96987997,TRUE,,85,81,250,246
23002849,2019-04-24,https://static.inaturalist.org/photos/35660467/medium.jpg,25.83197127,-80.18540769,TRUE,,89,81,205,201
23077355,2019-04-18,https://inaturalist-open-data.s3.amazonaws.com/photos/35775649/medium.jpg,40.42995779,-79.90981826,TRUE,,100,81,241,230
23030813,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35702455/medium.jpeg,37.236511,-121.878662,TRUE,,106,82,187,169
23173388,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35914687/medium.jpg,50.87236877,-114.0135846,TRUE,,91,82,173,166
23222328,2019-04-26,https://static.inaturalist.org/photos/35983668/medium.jpg,39.94913,-75.197845,TRUE,,91,82,166,160
23056749,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35744765/medium.jpg,34.31938635,-84.55229334,TRUE,,92,83,113,109
23138612,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35866146/medium.jpeg,50.89858482,-114.1942897,TRUE,,87,83,151,146
23167426,2019-04-26,https://static.inaturalist.org/photos/35905653/medium.jpg,40.78645575,-73.98225613,TRUE,,97,83,204,197
23018121,2019-04-24,https://static.inaturalist.org/photos/35682014/medium.jpg,44.86598762,-91.92028061,TRUE,,91,84,190,185
23019601,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35684207/medium.jpg,40.74074167,-74.17548333,TRUE,,94,84,176,168
23023082,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35689570/medium.jpg,30.30376131,-81.55561519,TRUE,,91,85,127,120
23174728,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35916449/medium.jpg,35.78102167,-78.63948833,TRUE,,90,85,202,196
23074104,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35771459/medium.jpg,26.671845,-80.68308333,TRUE,,96,86,151,146
23113118,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35831953/medium.jpg,42.45715093,-71.38466963,TRUE,,94,86,214,207
23192222,2019-04-26,https://static.inaturalist.org/photos/35941287/medium.jpg,42.44643941,-71.41292,TRUE,,91,86,141,136
23203014,2019-04-26,https://static.inaturalist.org/photos/35956281/medium.jpg,40.77438173,-73.97024815,TRUE,,96,86,164,154
23241705,2019-04-26,https://static.inaturalist.org/photos/36013544/medium.jpg,30.459239,-84.28565682,TRUE,,89,86,154,151
23056969,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35744922/medium.jpg,49.30119405,-123.131356,TRUE,,99,87,158,149
23141259,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35869707/medium.jpg,40.76719355,-73.97267352,TRUE,,93,87,137,132
23230883,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35996586/medium.jpeg,30.47178433,-84.2421953,TRUE,,109,87,253,233
22997206,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35652016/medium.jpg,47.66750333,-117.403825,TRUE,,96,88,146,141
23218284,2019-04-26,https://static.inaturalist.org/photos/35977645/medium.jpg,40.19479426,-75.47549645,TRUE,,94,88,123,116
23169559,2019-04-26,https://static.inaturalist.org/photos/35908866/medium.jpg,35.3863444,-82.46217087,TRUE,,91,89,211,208
23081608,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35782894/medium.jpg,33.46580093,-86.79105925,TRUE,,97,90,162,156
23220778,2019-04-26,https://static.inaturalist.org/photos/35981691/medium.jpg,30.02325079,-95.29497254,TRUE,,97,90,200,196
23230022,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35995548/medium.jpg,39.28844667,-76.58038333,TRUE,,104,90,191,180
23058237,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35746857/medium.jpg,39.94657237,-75.15221584,TRUE,,96,91,125,122
23119337,2019-04-26,https://static.inaturalist.org/photos/35840265/medium.jpg,30.45178791,-84.23820474,TRUE,,98,91,204,199
23178362,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35921461/medium.jpg,37.04756275,-76.48518462,TRUE,,97,91,139,135
23233295,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/36000800/medium.jpeg,41.25027847,-81.46861267,TRUE,,102,91,179,169
22973835,2019-04-23,https://static.inaturalist.org/photos/35613974/medium.jpg,27.67492919,-80.47008961,TRUE,,96,92,206,201
22952149,2019-04-18,https://static.inaturalist.org/photos/35577894/medium.jpg,40.871795,-73.921945,TRUE,,100,93,103,97
23008804,2019-04-24,https://static.inaturalist.org/photos/35669455/medium.jpg,36.95257459,-86.56774613,TRUE,,96,93,171,167
23219664,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35979791/medium.jpg,38.69247833,-90.47943,TRUE,,109,93,183,166
22946856,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35570769/medium.jpeg,39.94792297,-75.15275217,TRUE,,101,94,204,201
23002631,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35660093/medium.jpg,47.66698455,-117.4028089,TRUE,,101,94,147,141
23240805,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/36012099/medium.jpg,40.66273136,-73.7419271,TRUE,,101,94,150,142
23001014,2019-04-24,https://static.inaturalist.org/photos/35657469/medium.jpg,30.44182945,-84.29178034,TRUE,,104,95,79,70
23126223,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35849494/medium.jpg,30.47450833,-84.15601383,TRUE,,99,95,178,174
22959879,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35589421/medium.jpg,33.11867805,-91.96893999,TRUE,,109,96,191,184
23016215,2019-04-17,https://inaturalist-open-data.s3.amazonaws.com/photos/35679022/medium.jpg,33.46458833,-86.789405,TRUE,,105,96,164,159
23174793,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35916571/medium.jpg,35.62605646,-78.76390732,TRUE,,98,96,35,33
23212319,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35968791/medium.jpeg,43.1320153,-77.60187922,TRUE,,102,96,130,126
23247570,2019-04-26,https://static.inaturalist.org/photos/36022891/medium.jpg,35.84757385,-79.01190197,TRUE,,104,96,171,164
23227437,2019-04-26,https://static.inaturalist.org/photos/35991454/medium.jpg,40.77491201,-73.96761819,TRUE,,104,97,173,166
23180658,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35924664/medium.jpeg,43.11318186,-77.51198586,TRUE,,116,98,227,215
23120260,2019-04-26,https://static.inaturalist.org/photos/35841489/medium.jpg,37.05669404,-76.48770665,TRUE,,104,99,174,171
23175958,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35918155/medium.jpg,42.85761959,-76.98272764,TRUE,,105,99,155,150
23004093,2019-01-27,https://inaturalist-open-data.s3.amazonaws.com/photos/35662134/medium.jpg,45.50481435,-73.5908928,TRUE,,128,100,144,125
23054805,2019-04-25,https://static.inaturalist.org/photos/35742027/medium.jpeg,35.46212301,-80.49299788,TRUE,,106,101,174,169
23077290,2019-04-25,https://static.inaturalist.org/photos/35775944/medium.jpg,26.71805414,-80.22348701,TRUE,,108,101,121,117
23148417,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35880095/medium.jpg,29.75375919,-95.5877634,TRUE,,105,101,156,154
23115068,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35834643/medium.jpg,42.44608976,-71.47513518,TRUE,,109,104,168,161
23183652,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35928801/medium.jpg,42.20211634,-71.42627763,TRUE,,109,104,184,181
23119114,2019-04-26,https://static.inaturalist.org/photos/35839977/medium.jpg,30.45186502,-84.23818119,TRUE,,110,105,163,159
23156599,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35891340/medium.jpeg,37.05504225,-76.48864836,TRUE,,111,105,181,176
22957434,2019-03-31,https://inaturalist-open-data.s3.amazonaws.com/photos/35585042/medium.jpg,42.0772429,-71.6302532,TRUE,,116,106,74,64
23001029,2019-04-24,https://static.inaturalist.org/photos/35657493/medium.jpg,30.44179232,-84.29181556,TRUE,,113,106,193,189
23115607,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35835298/medium.jpg,42.44615116,-71.47516477,TRUE,,109,106,153,150
23137317,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35864449/medium.jpg,29.59146693,-95.12912669,TRUE,,113,107,164,161
23177700,2019-04-26,https://static.inaturalist.org/photos/35920482/medium.jpeg,35.79297256,-78.49315643,TRUE,,123,109,240,228
23195456,2019-04-26,https://static.inaturalist.org/photos/35946016/medium.jpg,35.49744167,-82.61087833,TRUE,,115,109,201,191
23128453,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35851109/medium.jpeg,42.11173335,-88.2703478,TRUE,,117,110,161,156
22949231,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35573226/medium.jpeg,43.29889708,-79.87319911,TRUE,,131,111,132,117
23002458,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35659747/medium.jpg,47.66692833,-117.4028783,TRUE,,116,111,191,184
23030557,2019-04-13,https://static.inaturalist.org/photos/35702303/medium.jpg,43.12004167,-77.61805,TRUE,,116,112,179,177
23060708,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35750421/medium.jpg,29.75588456,-95.57487529,TRUE,,130,112,131,116
23065725,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35758144/medium.jpeg,39.98081621,-75.15129729,TRUE,,121,113,177,169
23093668,2019-04-07,https://inaturalist-open-data.s3.amazonaws.com/photos/35802730/medium.jpg,28.239945,-81.60518667,TRUE,,121,113,207,197
23223360,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35985218/medium.jpeg,38.81391195,-77.40799915,TRUE,,131,114,253,241
23047224,2019-04-25,https://static.inaturalist.org/photos/35730524/medium.jpg,43.07355388,-89.40186236,TRUE,,122,115,154,145
23225776,2019-04-26,https://static.inaturalist.org/photos/35989180/medium.jpg,40.77599226,-73.96602981,TRUE,,121,116,114,111
22954252,2019-03-20,https://inaturalist-open-data.s3.amazonaws.com/photos/35581353/medium.jpg,42.0772429,-71.6302532,TRUE,,130,119,181,168
23046818,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35729857/medium.jpg,30.17049933,-81.84874974,TRUE,,126,119,179,174
23131645,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35856589/medium.jpg,40.76546901,-73.97394413,TRUE,,129,121,230,222
23211800,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35968183/medium.jpg,33.78324602,-84.37768456,TRUE,,129,122,138,133
23217262,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35976183/medium.jpg,30.05190166,-95.42554729,TRUE,,134,124,236,228
23125116,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35847275/medium.jpg,44.98031721,-93.14560272,TRUE,,145,125,142,128
23135482,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35861776/medium.jpeg,38.89638901,-77.03277588,TRUE,,136,128,162,155
23028196,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35697970/medium.jpg,39.32544444,-82.09941944,TRUE,,132,129,143,138
23135870,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35862299/medium.jpeg,44.9257684,-93.1843498,TRUE,,146,130,108,92
23197303,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35947114/medium.jpg,45.22719628,-93.40235741,TRUE,,144,131,150,132
23243685,2019-04-12,https://inaturalist-open-data.s3.amazonaws.com/photos/36016870/medium.jpg,42.353425,-71.07131117,TRUE,,145,134,207,199
23033972,2019-02-17,https://inaturalist-open-data.s3.amazonaws.com/photos/35707186/medium.jpg,44.46993408,-93.17375658,TRUE,,148,135,164,151
23152922,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35885266/medium.jpeg,45.3719291,-75.7945159,TRUE,,153,135,161,145
23002555,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35659913/medium.jpg,47.66696694,-117.4030688,TRUE,,147,136,172,159
23024719,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35692282/medium.jpg,45.363005,-75.863067,TRUE,,148,137,137,129
23064072,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35752941/medium.jpeg,33.2203058,-80.3537062,TRUE,,155,137,185,165
23072011,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35768126/medium.jpeg,38.80468058,-77.41837746,TRUE,,148,137,232,223
23079394,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35779214/medium.jpeg,45.44735425,-75.65253623,TRUE,,156,138,129,109
23014276,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35676335/medium.jpg,43.18236111,-79.80394444,TRUE,,144,139,136,130
23020057,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35684974/medium.jpg,38.92794663,-77.19426945,TRUE,,143,139,132,129
23098253,2019-04-16,https://inaturalist-open-data.s3.amazonaws.com/photos/35809375/medium.jpeg,29.8066414,-95.7655343,TRUE,,149,141,154,142
23247385,2019-04-26,https://static.inaturalist.org/photos/36022025/medium.jpg,30.5405728,-84.2718073,TRUE,,148,141,273,269
23047114,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35730318/medium.jpg,45.42211357,-75.68866781,TRUE,,156,144,154,144
23077227,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35775860/medium.jpeg,31.330563,-94.704207,TRUE,,152,144,149,141
23226939,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35988801/medium.jpeg,38.98886738,-76.92352863,TRUE,,153,145,122,114
23074224,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35771545/medium.jpg,42.37496877,-71.25053224,TRUE,,157,149,115,105
23142190,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35870915/medium.jpg,35.38127167,-80.47025333,TRUE,,156,149,203,197
23235467,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/36003838/medium.jpeg,42.515688,-71.329564,TRUE,,170,149,147,133
23081385,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35782254/medium.jpg,38.91909174,-77.1210843,TRUE,,162,151,173,167
23172063,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35914792/medium.jpg,38.99175532,-76.99852662,TRUE,,160,152,149,145
23175500,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35916207/medium.jpeg,43.62217579,-79.47424709,TRUE,,179,153,122,91
23032530,2019-04-16,https://inaturalist-open-data.s3.amazonaws.com/photos/35704910/medium.jpg,29.6991567,-93.9489515,TRUE,,165,154,178,167
22964010,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35595856/medium.jpg,29.72475468,-95.52364435,TRUE,,167,157,102,93
22964517,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35596855/medium.jpg,35.553245,-85.31947167,TRUE,,160,157,271,268
23020124,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35685077/medium.jpg,40.74420744,-73.75443785,TRUE,,166,157,165,156
23207893,2019-04-15,https://inaturalist-open-data.s3.amazonaws.com/photos/35962169/medium.jpg,41.70956374,-88.25013516,TRUE,,167,157,129,121
22950009,2019-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/35574786/medium.jpeg,40.77558532,-73.9434915,TRUE,,163,159,172,169
22962507,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35593508/medium.jpg,40.76630586,-73.97375562,TRUE,,167,161,260,255
22971755,2019-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/35608462/medium.jpg,45.5028666,-73.60441143,TRUE,,172,161,151,140
22977892,2019-04-16,https://static.inaturalist.org/photos/35619248/medium.jpeg,29.571945500000002,-94.3899178,TRUE,,181,161,153,142
23216288,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35973317/medium.jpeg,42.08256519,-70.67442378,TRUE,,172,161,109,104
23048414,2019-04-24,https://inaturalist-open-data.s3.amazonaws.com/photos/35731660/medium.jpeg,37.58905997,-77.52590621,TRUE,,165,162,146,144
23143816,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35861250/medium.jpeg,35.817422,-81.180358,TRUE,,199,162,208,178
23241731,2019-04-11,https://inaturalist-open-data.s3.amazonaws.com/photos/36013549/medium.jpg,34.02715,-84.360655,TRUE,,193,163,144,127
23037161,2019-04-24,https://static.inaturalist.org/photos/35712395/medium.jpg,34.72306666,-86.63876426,TRUE,,180,165,113,99
23118288,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35838755/medium.jpeg,25.72514912,-80.3251086,TRUE,,175,165,168,159
23221289,2019-04-26,https://static.inaturalist.org/photos/35981926/medium.jpeg,29.80618958,-95.50123114,TRUE,,194,167,199,171
23094730,2019-04-24,https://static.inaturalist.org/photos/35804557/medium.jpeg,29.91069043,-95.59101286,TRUE,,183,169,172,162
23177810,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35920028/medium.jpeg,42.79302824,-71.25626277,TRUE,,180,170,158,151
23241449,2019-04-26,https://static.inaturalist.org/photos/36009012/medium.jpg,30.51885346,-84.25111404,TRUE,,196,171,134,118
23146830,2019-04-26,https://inaturalist-open-data.s3.amazonaws.com/photos/35877740/medium.jpg,51.0908216,-114.0647148,TRUE,,181,172,161,153
23064572,2019-04-25,https://inaturalist-open-data.s3.amazonaws.com/photos/35756304/medium.jpeg,40.77280426,-73.97118378,TRUE,,195,173,155,134
23047388,2019-04-21,https://inaturalist-open-data.s3.amazonaws.com/photos/35730765/medium.jpeg,30.54351977,-90.93559633,TRUE,,183,176,115,109
23163753,2019-04-26,https://static.inaturalist.org/photos/35900171/medium.jpeg,35.1941922,-80.7281764,TRUE,,186,177,108,101
23083469,2019-04-22,https://inaturalist-open-data.s3.amazonaws.com/photos/35785378/medium.jpeg,43.13953725,-77.5690074,TRUE,,194,182,103,91
23028437,2019-04-23,https://inaturalist-open-data.s3.amazonaws.com/photos/35698414/medium.jpg,30.41406465,-91.18128411,TRUE,,193,183,154,145
22980631,2019-04-21,https://inaturalist-open-data.s3.amazonaws.com/photos/35619567/medium.jpeg,45.37226745,-75.80181315,TRUE,,207,184,227,212
23224611,2019-04-26,https://static.inaturalist.org/photos/35986914/medium.jpeg,38.8487929,-77.1019917,TRUE,,194,185,116,109
